variable,lambda,kappa
model,0.9175573974167085,0.44015382586460705
model,0.33897154003983015,0.20779379292886602
model,0.9626758061467926,0.50389967978203265
model,0.7801465841773205,0.3545672050367395
model,0.8040944577967819,0.3248928801843731
model,0.8492592371994361,0.41899759208805454
model,0.8422532796163994,0.38983617644328505
model,0.7220778573221638,0.32899804066467825
model,0.8221760991024074,0.3714629107791945
model,0.7770743661348483,0.5518193296901143
model,0.9424131111565229,0.5310905928187873
model,0.8712909714634173,0.34566596295331053
model,0.7535554404177316,0.3154221238577901
model,0.8181715906125506,0.4339253391341438
model,0.68999152797813,0.2251069498899707
model,0.4854129720187453,0.2525428260518961
model,0.6937546568494676,0.28598891440409824
model,0.5467793933378969,0.255320185700438
model,0.8200067735785085,0.5068271148412191
model,0.9798471098947048,0.5652539401661341
model,0.6154751955103663,0.3366255323967119
model,0.8266334832670418,0.31938272909759524
model,0.7053364695259252,0.29072571015863025
model,0.8760061742343316,0.5632307878359747
model,0.4736701370942874,0.28378766163325764
model,0.7238868699485018,0.2832444624661568
model,0.7171459701676511,0.33657787359778313
model,0.5291168424209457,0.2324926024179654
model,0.7036362477027761,0.29555191646956536
model,0.5232622291050619,0.20616301535845577
model,0.8371772375417394,0.3524234745087438
model,0.8791627305976902,0.3841094628669909
model,0.4420157382041747,0.19858790159897113
model,0.7045048944904901,0.32557867399361523
model,0.7667456815271612,0.4655306434032983
model,0.27608405029270194,0.27171695236078625
model,0.9155983886821732,0.4781283670111416
model,0.46535588524734994,0.2346681478044071
model,0.7174523802644069,0.25443904721953486
model,0.8483965622587899,0.36739714681997554
model,0.7526739108389875,0.29464419698645883
model,0.8355469991743473,0.3734198369034732
model,0.9488255033714996,0.5237069979939248
model,0.8266554779206629,0.4074789143344262
model,0.7605387002710157,0.2884446656489001
model,0.5604795956808862,0.2915380555387512
model,0.9989993652880669,0.559007562165932
model,0.32900708009406543,0.19205283479573157
model,0.6798631178285134,0.2937538091682096
model,0.2863342330174594,0.21175759981785938
model,0.6646333915970749,0.2589572605069744
model,0.5427938952917635,0.22732567100027534
model,0.765837015655826,0.280386964382795
model,0.3965679029555246,0.215977463836179
model,0.8659739942750072,0.37146185239509366
model,0.7396355459668498,0.2266532345575886
model,0.6269408377262322,0.2418262375565694
model,0.5319280048322323,0.1890648683944708
model,0.4933973016019508,0.22330413460652307
model,0.5481491912575397,0.19879766944817476
model,0.9143501611089846,0.366825395003885
model,0.4256207383681045,0.21872216362527802
model,0.9514240053787738,0.5259079826445395
model,0.5173453337981705,0.2636355645967218
model,0.5321214612435142,0.2738672631692256
model,0.6831991332554116,0.44346634273587254
model,0.8946583982235847,0.5161408370981166
model,0.9624085250731692,0.3951394802427902
model,0.28678810328727405,0.22585606453803006
model,0.8946465039533347,0.3591465834599493
model,0.7700468745246172,0.3363885958782712
model,0.5092719469953386,0.30073558031695646
model,0.905308611076048,0.3543898499252874
model,0.8754016627903678,0.4901774615302513
model,0.45461370666806117,0.25834006769196943
model,0.5692594095824396,0.2489304583233969
model,0.7624134957033238,0.3485695598824546
model,0.7635044074589107,0.39610321588189074
model,0.8724303811268177,0.5952018419465601
model,0.9999338930386481,0.42602720562054486
model,0.7295083284740608,0.32567748678993325
model,0.9231989722219563,0.4558708259959193
model,0.7815597627353293,0.39556382259220574
model,0.8259400920375928,0.4409246353964034
model,0.7974325736455595,0.3941708163178696
model,0.7017372435296794,0.3124387479956044
model,0.9429916074242867,0.5208594508141359
model,0.8049518248550467,0.39633065421961206
model,0.744915596000991,0.28166360254385453
model,0.6589213722989659,0.3112453394320561
model,0.855710629565095,0.4032872585047233
model,0.7807739085286906,0.29162540165220985
model,0.8179454145818761,0.35169567954426784
model,0.9167964677441749,0.47129608970986536
model,0.40024413228696826,0.2715330194664796
model,0.7153204709538494,0.36293225495987474
model,0.7338912557460112,0.2610059424484842
model,0.9023826165355877,0.3703343945036959
model,0.6432116833796807,0.32904910134758825
model,0.765778646209269,0.37032229879270884
model,0.6871579272724309,0.30351642596020884
model,0.8435912298550835,0.4744868101601469
model,0.6596294332562291,0.32161142345530985
model,0.8485193845592219,0.3107527381155613
model,0.6705772096220469,0.29842843963140725
model,0.5765380864492811,0.3487850307201782
model,0.5347744259815306,0.2741817713908175
model,0.7556797023991983,0.2718764093348397
model,0.4529451998248091,0.23141598610254496
model,0.4612313816181856,0.22134063175998625
model,0.6024152214102225,0.27498561097105323
model,0.6723016936383404,0.2531480931443623
model,0.8146714106579387,0.42529085012220763
model,0.7178755729296089,0.3560944096280806
model,0.6044671145985399,0.26334198003103426
model,0.9848943334914283,0.4861096351872982
model,0.9686908331837074,0.5856904044979905
model,0.8236043802707564,0.3745639431887816
model,0.7933497130361171,0.5438468651984201
model,0.4495462376951018,0.25030627117954274
model,0.7220275962718449,0.2507880326401566
model,0.9900987429629954,0.6142255131289883
model,0.714381375426661,0.3379399552291713
model,0.7535806587105448,0.34566700273920226
model,0.7378019442393194,0.36009375153227924
model,0.6547500833635164,0.3179724993263683
model,0.634090585277704,0.32430622489484096
model,0.5709064437799685,0.317357363574593
model,0.8343119826220032,0.5100456222393747
model,0.7229653920607256,0.32023782258662203
model,0.7703015732926198,0.4154637159122483
model,0.8770988182304016,0.6013560417257444
model,0.452453743994641,0.20427596093068823
model,0.6955473717072356,0.24284077815873809
model,0.58255211853479,0.25041877891742403
model,0.6382960580963842,0.31672267362385725
model,0.3605400823814486,0.18539347648135251
model,0.5985555965973449,0.2917811521049373
model,0.7643179016591957,0.3859114640235195
model,0.8540514181024318,0.44657096607508007
model,0.17182782460908344,0.24117765066381583
model,0.7046901233200525,0.3286438006790041
model,0.7897976081786579,0.36053226240690783
model,0.7111276908753349,0.3534513221127093
model,0.6448656613830139,0.24292916818122456
model,0.6381730126511777,0.2863124665019597
model,0.6900288480084499,0.2505979223978026
model,0.739645056440943,0.2758295421175574
model,0.9735929142634964,0.5021709859002468
model,0.7811564890990702,0.27845928790943075
model,0.8608424694037771,0.35674051957643665
model,0.8216510019626969,0.39212511353580864
model,0.16404488497513614,0.18429301393010997
model,0.869761261139351,0.43894265646572705
model,0.7308372469088611,0.3114723094736419
model,0.7174740593125223,0.38468017622241846
model,0.3853241564770337,0.19709694169431663
model,0.5551453540472581,0.25503001663707525
model,0.6468817485745809,0.28488779662585434
model,0.8769667968028042,0.4196871931792433
model,0.6521301288651642,0.35104741662553995
model,0.7728909062367508,0.3413078479950318
model,0.6194974659298553,0.34694014358578695
model,0.7574543035722743,0.24712942452003459
model,0.8696973969097902,0.4420191965142766
model,0.6288166377854267,0.3123342978097088
model,0.7394315762792295,0.2936229806184027
model,0.6391196712107777,0.30276793205394786
model,0.429356436122489,0.2553281133858815
model,0.756033214422481,0.23155664971203113
model,0.6968367976637152,0.25696246264913336
model,0.5007573596762145,0.23125344757290847
model,0.8267010443273334,0.3821583394437207
model,0.6363877389529063,0.2675621957416358
model,0.8236869099259819,0.3657953527637675
model,0.8708399233612227,0.36715177577774155
model,0.6830969053061805,0.35814311950787026
model,0.824209334498912,0.36967652805966983
model,0.8959983674672868,0.44564958416846745
model,0.7771054369926339,0.3590349950164697
model,0.6485099881881956,0.33342246332558717
model,0.3093148648642961,0.20916886757209543
model,0.7892745950739843,0.42198907777706574
model,0.9808489154445237,0.7373480068083131
model,0.741198879683197,0.2980509062330349
model,0.6638208238398465,0.2879376022371535
model,0.8943803183422326,0.3293061836124521
model,0.8481230964566113,0.41228174014269714
model,0.437362474063684,0.21488141039636202
model,0.7062966237908708,0.25465888097663786
model,0.7236326924236527,0.32817585286333073
model,0.513616734111634,0.27597426125938923
model,0.67195559251185,0.2941035994690736
model,0.5072534703582886,0.18576729860594648
model,0.680334977081958,0.270080234558935
model,0.8182538001000593,0.33631592714157243
model,0.7508048490533933,0.24914328151465526
model,0.7580830559719747,0.33040116547252874
model,0.9594958471663428,0.44790248116649717
model,0.8788261816456936,0.4656429976689862
model,0.6390073905980048,0.3063108988886527
model,0.7801090721112673,0.2987760689096504
model,0.6042456622300806,0.2787418293226013
model,0.5817216690213234,0.300325667262949
model,0.8626851320481691,0.3973682037703123
model,0.8823022865061908,0.6211777698568756
model,0.7841151259090272,0.3190073650200258
model,0.5118149050783999,0.21651043683870846
model,0.668612875879562,0.3277793649355321
model,0.6853545783652552,0.3369128540514288
model,0.8728785735749234,0.5142880362503448
model,0.8684787546718217,0.4768054265044746
model,0.28885921698453065,0.18566054716332686
model,0.867789728348909,0.3260440685473914
model,0.5873487567768191,0.29195328922235125
model,0.7178199260700514,0.2816828703038926
model,0.6474496582353422,0.22450648447000643
model,0.6724933549705745,0.35430535541118247
model,0.6062644464531584,0.29902398639110506
model,0.7624728658011489,0.2843788730451897
model,0.7266812171721472,0.3328449864975967
model,0.5131915961267094,0.20601723849927853
model,0.5912421029875695,0.2688316077019136
model,0.8909220767856767,0.35055359719653273
model,0.7173299880755619,0.41225700186044956
model,0.7291686803996867,0.3364485558230937
model,0.43066719102940065,0.17553120949509604
model,0.8562197322003372,0.36975369458020335
model,0.8719099164679066,0.41951851006032514
model,0.880669155326954,0.4485112820507673
model,0.7512428608955988,0.4179800175333838
model,0.681703841259946,0.3211128595168813
model,0.9406743087892839,0.3998115460692599
model,0.7614032216603034,0.2924595056458598
model,0.6465554821334711,0.2904436467407792
model,0.5460521615095818,0.25801953645161413
model,0.7711634151765631,0.28809700773326374
model,0.627029756972656,0.1993480184572243
model,0.4672403160209857,0.2101981443855507
model,0.6671962522552466,0.346732573518247
model,0.4907359261202682,0.25311664356788066
model,0.6530730600315072,0.2399801480102017
model,0.3509996701883387,0.21210446242229294
model,0.844604531771497,0.42485793689023665
model,0.8222828812821271,0.4194896503206304
model,0.2990088943448081,0.23479416914186485
model,0.8007909118921893,0.31970500804140084
model,0.8639449971197749,0.48315919292700754
model,0.44065061733547783,0.2569419051243683
model,0.858573064934659,0.3545708149667105
model,0.5049305817923533,0.22383780937218983
model,0.6081342206230502,0.23205871633885652
model,0.6136581346497003,0.18813196084959516
model,0.3587700681575316,0.18412259941486167
model,0.7604634652956764,0.4114921302423583
model,0.446992887766361,0.2213840521842714
model,0.7316473946307969,0.3055455982509763
model,0.6678481689949225,0.20534199189047705
model,0.488169135824913,0.2655829733556235
model,0.5329448131014024,0.26264393323596474
model,0.2799687595536161,0.15719356286897376
model,0.4989775628590659,0.2837970996125191
model,0.7402650695459209,0.35574260899703625
model,0.8180432539164326,0.4007623070052541
model,0.8029108267993104,0.36523969805758993
model,0.5312067932700799,0.22829643625098733
model,0.6023390856226699,0.22645594974048142
model,0.4324076600018409,0.24716115246154813
model,0.684799628537042,0.261647980531752
model,0.7102649504727925,0.24454914085337442
model,0.6026423381765031,0.25493397019789593
model,0.847914397532741,0.42144223507545436
model,0.7200562032296939,0.31136618881906303
model,0.8794605819807684,0.4020807729404446
model,0.7480802768153095,0.33359476892652323
model,0.4468078541180327,0.31486197177810005
model,0.6285667739322727,0.23653452242420492
model,0.5844427080354229,0.32776612915208053
model,0.7375338172279985,0.30916238049363953
model,0.8918593445813078,0.5393821076030111
model,0.9732356029750314,0.6898349282847215
model,0.7433002579151715,0.344469509165504
model,0.7082566008022657,0.3081370079984644
model,0.5803607499841361,0.2528388444862892
model,0.7001139869573082,0.2416962803756224
model,0.8463270912541548,0.36930308576287924
model,0.7133255687536038,0.3697144134610196
model,0.6877092653232402,0.2669906825185714
model,0.8425083327634512,0.42425692536596954
model,0.7324048241919391,0.34705510954489244
model,0.3648373955779371,0.15971123184597638
model,0.7902822770056642,0.3889090542962532
model,0.8958668437667008,0.47604374707898006
model,0.9999338930386481,0.6767974618732666
model,0.7825117552249724,0.3898788016378042
model,0.6334087723362646,0.20499175818827153
model,0.7311544346939919,0.28257514474518736
model,0.874822140753116,0.49827552377282114
model,0.756380125262738,0.28499842711318696
model,0.5431419873046264,0.3017240772154286
model,0.8839339962645429,0.39373515278249654
model,0.7372741115548308,0.3572473008984056
model,0.6625014604465082,0.3610864843992287
model,0.7278939296688343,0.3254385329463007
model,0.6370212493081462,0.26569068241832433
model,0.5583608922233916,0.21666111769531898
model,0.7130632225380137,0.3136875724845124
model,0.5326423030033937,0.2807852268880374
model,0.7916990920412498,0.37972266915208047
model,0.6618123200271333,0.3066536296369189
model,0.9441712459322712,0.4870386313385022
model,0.9429337210645453,0.393913438013256
model,0.7252714157164665,0.37649368618038065
model,0.9573597759183856,0.6089459180383221
model,0.5754293047605044,0.2862266490152548
model,0.959436200372702,0.5196643540186612
model,0.723113733537685,0.3441454682629198
model,0.7109600695793299,0.3350079158327076
model,0.7202046272909582,0.3390952233399541
model,0.6802164529666017,0.26146486106192085
model,0.730194451476955,0.37014292194146997
model,0.5027954099722408,0.3122062631265391
model,0.3837797757249816,0.22132293477290893
model,0.6306110769880218,0.2348529698434384
model,0.8601911344264473,0.38646605487785896
model,0.7119425978624746,0.2986575600216001
model,0.6988394549939001,0.34326734287256133
model,0.9429854431016395,0.4159508810718255
model,0.6344377294805311,0.24142878780433547
model,0.7328188006579083,0.33122925463804553
model,0.5348040423683084,0.20269932153016795
model,0.7872464980443471,0.34479263353497897
model,0.7338136164048643,0.2045450412721144
model,0.5744259568964623,0.22705019821902414
model,0.7394524129830469,0.32274720528591005
model,0.922153015302383,0.49308975399421984
model,0.8667457336301586,0.362393983184259
model,0.7980464175486541,0.38208000604173303
model,0.6714462822272084,0.2852799061912493
model,0.470862544169514,0.30854107043031326
model,0.6383872416756038,0.3215010613487344
model,0.8957566883375417,0.4896656482639463
model,0.3824973742851307,0.26029950146067665
model,0.5044118405702361,0.2384722561837626
model,0.6481531379779044,0.2333361909026535
model,0.36242459403003036,0.2313818288890074
model,0.6406160700349062,0.26100219925481727
model,0.9184232410728683,0.44719409414617367
model,0.8757676724026174,0.4858509232855444
model,0.5746042573021759,0.28171744851901365
model,0.7768362738011448,0.3892708472833568
model,0.6706008191491444,0.2775496219554114
model,0.7323214082422965,0.3363997742292778
model,0.49105618880208235,0.29938720091371057
model,0.8286446642523013,0.39502556149844764
model,0.6955353770804954,0.30685085307942916
model,0.5882562007454226,0.2614805851812889
model,0.5652647728764437,0.19205104390444472
model,0.7073146477564844,0.3169671262994938
model,0.6173202941347585,0.23180120307883426
model,0.5063806038170175,0.2794939243006621
model,0.6032562411089828,0.19084724774858858
model,0.7414468939603573,0.3000611759441248
model,0.8832295062656116,0.3897055410270607
model,0.7764043696738792,0.41542651946552284
model,0.8003439202355285,0.4506692395108511
model,0.8082274819953056,0.3697227670296712
model,0.8224752904593919,0.3599148251069715
model,0.8194122673194214,0.3690815640124754
model,0.532518669875499,0.2922171765858476
model,0.28758222629630176,0.21582204099143557
model,0.7693975540387534,0.3934699447623269
model,0.6751490264702311,0.3267163738648373
model,0.5310157996513023,0.2552574316227386
model,0.8509683198634268,0.4056243504104454
model,0.583604945854545,0.2812344054068865
model,0.5140014626234574,0.21790430589340148
model,0.6406757451580681,0.35801939290817303
model,0.7523387698520096,0.30727534029700965
model,0.5587101525302626,0.29579506527294674
model,0.5895738830270472,0.25775297194444485
model,0.9239628446597049,0.5320843280958709
model,0.7673237202688914,0.33536632769592645
model,0.6923410904433351,0.27729791508855245
model,0.9950738365949799,0.633245509836752
model,0.6867982757733772,0.4023635247895568
model,0.8870363130004613,0.4421873405973516
model,0.31714324773570485,0.23605089094330334
model,0.7926903172033324,0.41008449980941547
model,0.697303573136194,0.38985076211553804
model,0.8321848201489832,0.42354364312161547
model,0.6132440313077803,0.2955631193541474
model,0.7491123696161134,0.4054348920857864
model,0.936713117804465,0.465045554077817
model,0.6034172836582408,0.2256703841158904
model,0.8564518285833702,0.3927167649233525
model,0.7103890451726245,0.32013649920712545
model,0.6322702076923394,0.29703477790536104
model,0.8271227530363041,0.3756924145402768
model,0.8233806189427192,0.3866308704801336
model,0.835558332831146,0.528113592708349
model,0.825767833781064,0.3428060564766422
model,0.5529220645654491,0.26574691312912474
model,0.9591225020179077,0.6209771350485791
model,0.8232147213384694,0.3294339650499374
model,0.8137891754902272,0.456289771489403
model,0.6911253102168086,0.3350764252849691
model,0.7067170060949458,0.28430710861472086
model,0.7709997166365903,0.36222316230022966
model,0.79060723491657,0.4543774063132252
model,0.780334729043696,0.3152320538333592
model,0.5423381230497467,0.26732260822870474
model,0.7654474626152448,0.3239002380710555
model,0.7218515485864203,0.30547169868013857
model,0.8049435075433341,0.4240575951931319
model,0.9184767611776983,0.4364831860518627
model,0.7255930491357957,0.23345609115125496
model,0.9206376691825313,0.373091220472488
model,0.5050986431122303,0.22410006609767583
model,0.9347182233618437,0.43773388216552894
model,0.4187987473438402,0.2188726245794754
model,0.49694302493459236,0.24333827790494753
model,0.7579329771602384,0.28778552127272955
model,0.831250170661759,0.3153143218694924
model,0.9476677946905077,0.40504493394488905
model,0.6395674244726339,0.30846097073488793
model,0.7937560711633429,0.3171020109507007
model,0.6366258123779167,0.31281226161567127
model,0.9001962683697503,0.3767126218312418
model,0.6564367113963792,0.27498638200535513
model,0.7378234124556563,0.34508347661223965
model,0.6803388693328134,0.30602226900994217
model,0.7182867299558156,0.3391770432382559
model,0.7142467518301273,0.2590303449302537
model,0.4797765537868916,0.2893589986412104
model,0.47550827583541516,0.18869000384294385
model,0.7018107990721978,0.3141401475700042
model,0.6162089979243663,0.27737690459498937
model,0.6224687772830004,0.26009482621710633
model,0.7405702192078044,0.3710320744652182
model,0.7681224019197295,0.40938485433059335
model,0.7258019542275935,0.2797384863704314
model,0.7620954119456916,0.3538190788602985
model,0.7901585350889273,0.3127786468496181
model,0.7236202741420147,0.3273664272646922
model,0.7504514050186728,0.36957946618753795
model,0.7036059004630523,0.28528926312570013
model,0.8253592959882053,0.5173343133154918
model,0.45507458118117056,0.2507300679057592
model,0.9402562826585291,0.5331026854017271
model,0.6378091734460669,0.31166053663438537
model,0.7166643722414622,0.33497800845111664
model,0.7198528781443675,0.39220768192454686
model,0.46421508673603923,0.2105906023278339
model,0.6243998606053264,0.2972766928780944
model,0.7752291700700743,0.3288165554632037
model,0.779208838229455,0.37359052818343474
model,0.4705046671678567,0.22925475910732285
model,0.7702520472242933,0.38275662635040586
model,0.8910313224054245,0.5180188737061397
model,0.7359610865860009,0.29778464344102185
model,0.5928546701229541,0.2795410003019144
model,0.5337055739311208,0.2317603442777196
model,0.08423506628235214,0.20467256672064196
model,0.647081717853962,0.23589702031599935
model,0.5583683994703139,0.3399482319358494
model,0.40042111887915016,0.1726213026346958
model,0.38995333819864664,0.23583735571149672
model,0.852656571350047,0.4129916014571567
model,0.7667358508166482,0.3247211620584824
model,0.8151517587797802,0.331867479620385
model,0.7844517278391383,0.2994883075371044
model,0.7674257523870324,0.3863645553206472
model,0.7104310424033539,0.27644923178023484
model,0.6797113518261056,0.2866987962878838
model,0.6000958468408795,0.30651353782882823
model,0.8287402202540181,0.3104338836422156
model,0.8323137744243189,0.4119804946318396
model,0.7642492708516136,0.3774304045373175
model,0.6213500339775552,0.2419148450359001
model,0.522744074093434,0.2205127694539377
model,0.600911721211993,0.257253737807941
model,0.5110135029550189,0.22917076282151272
model,0.6635476557194553,0.21061554645792302
model,0.7023439747607176,0.3206847715578098
model,0.9067380351189624,0.37649646096947154
model,0.7727957928350675,0.36456858600156156
model,0.7897921617942093,0.37341097052990585
model,0.46688549961703385,0.18505343255219264
model,0.6784583083973103,0.2968320422947376
model,0.7716028065310595,0.32861601139948926
model,0.8463256747195232,0.4509743545798971
model,0.7817734067272495,0.329743194574295
model,0.8848775199802438,0.3752824420368362
model,0.6996917788314909,0.225366207536987
model,0.7924279546791811,0.3358565822075252
model,0.8950683562586504,0.38444990512521904
model,0.7178671886318436,0.2528480468898784
model,0.830231367218062,0.32470300471950186
model,0.8604014722357575,0.49196670722434904
model,0.7095179732265927,0.22562467720857948
model,0.7600476844592495,0.3588264647436618
model,0.7662225340213656,0.3681090922776234
model,0.43351931652561754,0.18337949875986503
model,0.843264350574234,0.3414721661753556
model,0.5831209867105412,0.26146107156758275
model,0.6544857602825697,0.3076510687801831
model,0.7871344902159224,0.31757436959263985
model,0.6164073380624818,0.321324048728458
model,0.5449566286548241,0.244850873696004
model,0.7320705439220423,0.2619497760260394
model,0.24988222044498642,0.24885287914665044
model,0.5827205008381687,0.28248502421038074
model,0.6232255945980694,0.2735622041426136
model,0.6758524631086561,0.31916339090243856
model,0.44679145044843094,0.20733923630162393
model,0.6497651884868433,0.3580502877164201
model,0.7237764680227273,0.3187179344904944
model,0.9216411237107749,0.46138916893201115
model,0.8089202232352674,0.38286249635296665
model,0.8001469915688791,0.3624536641048441
model,0.7622029595253761,0.40226828592075575
model,0.43310653467190396,0.23516598728763408
model,0.8248815873492485,0.3935766314033888
model,0.6309243441109331,0.22308890764410813
model,0.5609336463460717,0.23406913509751412
model,0.5668807213633256,0.16933043961140842
model,0.8124872059429005,0.3245528376285592
model,0.8129657229064473,0.35822944234197995
model,0.6602203628058609,0.2961549442659599
model,0.9730932255241274,0.5338232977499434
model,0.8137899547130456,0.3619818332125439
model,0.6626344510704119,0.33849161958500024
model,0.39752393887389004,0.24913374061034804
model,0.8313555547179856,0.36786363391877874
model,0.6846895197804196,0.24006681458707677
model,0.6799451477070783,0.3031013580936775
model,0.627438593870191,0.31767754895703837
model,0.17071252865522113,0.21437368627376732
model,0.18977392794592593,0.21652818979193258
model,0.5157216114513529,0.188723583479944
model,0.7104828895952575,0.3840402451553203
model,0.7362071660700598,0.274412045341208
model,0.7834395469745339,0.42653710255974125
model,0.24480362992266924,0.22240314952188905
model,0.7143065811346487,0.2941686489815161
model,0.8001193440799313,0.34259235879337047
model,0.5903313919902929,0.2992154815230786
model,0.7607987612937864,0.334122472505465
model,0.7150015948647638,0.3200338011913504
model,0.8684926001022165,0.4117592388774152
model,0.9299102778276465,0.5000171467044832
model,0.6538549842371029,0.23686225414229278
model,0.5951966925731483,0.25935427252503823
model,0.6718686274224621,0.31205124874313417
model,0.7304089642516541,0.3265254827785682
model,0.7801887223087423,0.4327893689808988
model,0.8851487935694119,0.38579917062754837
model,0.653351132923384,0.2422477633556949
model,0.8092309282898531,0.35279273594194205
model,0.8004886789332322,0.3961066338622705
model,0.6014024744319668,0.3212276874994269
model,0.9281133140650575,0.38965466720511754
model,0.7530720231353226,0.24076136227521297
model,0.4412889786741154,0.22685565497835222
model,0.6979607962375179,0.2750860177161897
model,0.5919934601489792,0.3332847139358793
model,0.6353248548914171,0.2811042440330249
model,0.6473199777912796,0.2918999699107315
model,0.7458616782450823,0.2919220069155532
model,0.9422626918525652,0.3707272488991115
model,0.687639344058356,0.24666818695390952
model,0.5623333557925968,0.24474349563566444
model,0.8285513571636204,0.3759189171305626
model,0.6455670206307887,0.28034547734337234
model,0.7737140011961228,0.3289610476481524
model,0.5815782590637023,0.28765175519940217
model,0.7194499149430033,0.2930758727611749
model,0.7981052672391424,0.3999325047745779
model,0.6729416872348722,0.25503286930065905
model,0.6237675989711201,0.2931100440686826
model,0.9250309025527949,0.5239257200549478
model,0.6977639264047064,0.3107533707039985
model,0.7263153324853041,0.3092424270557597
model,0.7260402426471334,0.3707727495472466
model,0.6683534873889437,0.26444231341207286
model,0.5796511735965255,0.36465271683276207
model,0.9167594278527802,0.4743460601228712
model,0.6167507046304652,0.23523424463719197
model,0.5186670394942515,0.261009528778568
model,0.4302707048420124,0.2557001352629758
model,0.7473045918089841,0.3036126294662118
model,0.7866295748736176,0.32836632631662954
model,0.6973846512340837,0.2537877095119445
model,0.8895964864479474,0.44541294583637964
model,0.8838159567667382,0.4872069122788292
model,0.6884492836715557,0.20741756206012613
model,0.5505452272551893,0.24580913050367997
model,0.6456018766497222,0.29557118814709016
model,0.5763203691039376,0.24478185252089674
model,0.7787319690102064,0.3605416305503488
model,0.8924894099390219,0.44517556936885266
model,0.7778730904577181,0.3885602061056636
model,0.41418559208015643,0.19420028559311847
model,0.9647574727384957,0.6824666220159359
model,0.8381678684674316,0.47416875247478146
model,0.7997163953949981,0.34616763194302297
model,0.8205593630158502,0.3842953335154562
model,0.5668260290340167,0.2771263378655981
model,0.7756707803191883,0.3703763214141824
model,0.6130150955092155,0.2846109705500434
model,0.6623606137773815,0.39315815106836977
model,0.652859912949453,0.2851251169392377
model,0.33541375725185585,0.19656848379481
model,0.6802456541487027,0.22330538581976278
model,0.7911288051312229,0.30409602610480435
model,0.786375965274792,0.33282114757962517
model,0.7228545038226802,0.2839325362072834
model,0.7421446370485969,0.31782709724438424
model,0.8734343765844812,0.5905113281850931
model,0.7932623344510717,0.2743949327195316
model,0.6737458250057469,0.30479900490283357
model,0.7853087696480784,0.3987491527678118
model,0.6220227359228444,0.26057490805866507
model,0.5618990915688089,0.2879938437037754
model,0.8972394225778254,0.4457149744952489
model,0.9210142233641311,0.5868152255674963
model,0.6215384319039464,0.2881581842759998
model,0.85298268990866,0.42099836106567656
model,0.9765424191402571,0.43426804726973267
model,0.7625666235217572,0.2542006371694107
model,0.35098099383267983,0.17206988521066593
model,0.8933276744563736,0.40591074844966407
model,0.8417433830541206,0.41803343116178254
model,0.700129562943133,0.35775991937191093
model,0.5633019893897775,0.26730276097319644
model,0.8871590908471386,0.43334654291539365
model,0.8910701574847999,0.4221797558442016
model,0.6566921491422835,0.3329721628911679
model,0.44140045607579526,0.19220967052145926
model,0.7637810728491908,0.2643189678868316
model,0.810263760080155,0.47417450418943957
model,0.44561329699952557,0.21351051319084305
model,0.6597443242689874,0.31190186838215145
model,0.6890154797213418,0.19669212262601535
model,0.5960638812340104,0.3096609916728892
model,0.8935458637694643,0.39776947737533164
model,0.7571412345054265,0.37396494546889153
model,0.50739983393414,0.22492071484247508
model,0.7018965996598104,0.3165727989336974
model,0.6559069730732348,0.3204666123235913
model,0.7266335303591338,0.32466634477859135
model,0.7716931549241149,0.4010879221498508
model,0.618384079453237,0.27941460374905164
model,0.904457387882539,0.45429437460872424
model,0.6202159850474581,0.22330708656434767
model,0.8933940029164218,0.3635929354278409
model,0.7787249344329205,0.3635611748459454
model,0.8185969023306641,0.4091082047274122
model,0.7379187866846931,0.38855824583980586
model,0.5439788261043312,0.31796538608587976
model,0.6724277143677746,0.33338993514499965
model,0.26072470275914905,0.16869705906876312
model,0.7296118756006519,0.3679658667126638
model,0.8567531042926355,0.32962815814659513
model,0.5096476502051499,0.2718253372579751
model,0.5930901496902169,0.17436943778970168
model,0.7893646675062824,0.3390801574587422
model,0.4856810056376529,0.3068785450489891
model,0.9028976585569533,0.41531935907463863
model,0.8677070556810016,0.4196102130707859
model,0.9078947325984906,0.36851428975897266
model,0.8309077767394276,0.3290671764178694
model,0.9385355574985598,0.36443975981009585
model,0.7755105739878615,0.34035655511555085
model,0.7726445131515282,0.303796711590538
model,0.7414620009756239,0.32278381385760224
model,0.841330058083942,0.40684489523181105
model,0.823761226976029,0.4389747951333548
model,0.9432316038001063,0.5116613250448848
model,0.9246401632607395,0.4143993645805651
model,0.6688501920409079,0.28338717539939934
model,0.6907021640587011,0.23877678077338219
model,0.6876724573276984,0.34518783827670246
model,0.8184580364852613,0.42288431084111394
model,0.5127504968879582,0.246624923274525
model,0.5603920786761118,0.22405379401887507
model,0.591060412612996,0.2889676335969108
model,0.6424033471372191,0.22846069080280115
model,0.7494174845437723,0.34027530818804164
model,0.6246532883704394,0.29955840381054016
model,0.9003933980394087,0.43610178738661204
model,0.5770694017826867,0.2688799105179617
model,0.6588559267132841,0.32695377580462914
model,0.8500892695581665,0.38072720447926883
model,0.5537424465614688,0.2786326723920985
model,0.5537219081733559,0.21385795741896282
model,0.6762439575608057,0.37515602432044687
model,0.7756696685191496,0.3353212682840202
model,0.7844259562652925,0.5447585212781296
model,0.7285517790172417,0.314295349222085
model,0.8484340841154652,0.3907078875613161
model,0.6285862959121914,0.20232750394605892
model,0.5759532380833875,0.21470932901259474
