variable,lambda,kappa
model,0.656748668328065,0.25359004515793
model,0.49167504776202253,0.19445645589427327
model,0.5848497196583657,0.3156348082870217
model,0.7036088943157349,0.2804492864430884
model,0.5775966529459103,0.15185265888480276
model,0.8418703469570004,0.33826665158544794
model,0.6932479586439264,0.3231188219846387
model,0.7766225243915844,0.26852401932231035
model,0.6837806565099007,0.312875762342638
model,0.8925262961443582,0.40322577809631627
model,0.7102804837757352,0.27774953763063137
model,0.6223255386250217,0.3684625305969272
model,0.2856666645471156,0.1754569350463213
model,0.7495051207303831,0.3238008308016556
model,0.8589542095071927,0.4627372165378872
model,0.5103448522643482,0.20284781841427477
model,0.9066446609007487,0.4953470219886924
model,0.7015978549780737,0.2900637209836141
model,0.8459073975023109,0.3737262430517447
model,0.8319367679536681,0.40009911667882586
model,0.8107234525916099,0.3283580325533065
model,0.8012077407547251,0.38371544360862053
model,0.8924038189668164,0.39035650862636634
model,0.36406185376368977,0.19598518105014348
model,0.8356762197298636,0.43381123815541084
model,0.8983085136406745,0.4477943175248609
model,0.5311408859017087,0.24536574031869635
model,0.63402479906601406,0.23383940074299644
model,0.9447177195690236,0.5385857837582894
model,0.7713417547678609,0.38060091398826895
model,0.5735893582284097,0.24027672964397162
model,0.8655437387073868,0.46054714053549184
model,0.8056327837458855,0.4438999247508211
model,0.6059835099333303,0.15716807334290966
model,0.550765737284788,0.27992130274918536
model,0.5830200109848254,0.2712529772598884
model,0.8364195534840931,0.3492142658015547
model,0.8208177637885211,0.34655381790181766
model,0.8535532553981219,0.4191011019724801
model,0.4758505557329597,0.19136644078761458
model,0.6081230094020669,0.250154309920139
model,0.4275764641283735,0.18627675711563632
model,0.7302739452358311,0.3204427710483534
model,0.24473369796582686,0.20573604029610865
model,0.8150096441144047,0.3654871857494086
model,0.4966087097714082,0.23828223451545336
model,0.970384815152951,0.5572423943611426
model,0.25953567450359727,0.21871583437233877
model,0.8118927562537488,0.24595503147101289
model,0.7706043856770339,0.3507115373358674
model,0.8276240051688403,0.3495620319938504
model,0.9363683343060948,0.3665808082299115
model,0.7670941273546299,0.3005503843145179
model,0.7484354170392389,0.36702587637576783
model,0.5537289588194672,0.24482916669879087
model,0.56114954107364,0.2732675731795042
model,0.8593442489756414,0.4349064593184766
model,0.7230561530245276,0.3287305178733295
model,0.9266233322110894,0.4590014068987493
model,0.5969995205494781,0.2845710256188199
model,0.780727445476104,0.39838934160968975
model,0.7247999881296743,0.30421911979594035
model,0.5590607780952441,0.29389618954300334
model,0.5067710415496486,0.22783546709124836
model,0.7558642768662984,0.32308385203335027
model,0.8572219224984191,0.504922905081023
model,0.6618184914404989,0.32771322943336934
model,0.6853652797022071,0.28170734845498213
model,0.6081196383410519,0.33767737555716604
model,0.7021124515218148,0.37549628543658714
model,0.3921800557316966,0.22967563446085398
model,0.7771840932648458,0.35340813176792363
model,0.8620514730861457,0.39082494751246444
model,0.8380151049783403,0.41085591882299277
model,0.8958432584231032,0.4679234293403146
model,0.6889997000188264,0.2597032456734524
model,0.9567702397118627,0.4542286698688226
model,0.9816713776880688,0.46339564605937583
model,0.5877955010726167,0.2410460950547107
model,0.8553659779714082,0.4466775439693486
model,0.6579895167482,0.26354820851636707
model,0.5093495797054763,0.19253716637464768
model,0.6860401811312952,0.2942367673406313
model,0.7507055126012177,0.3638006998359866
model,0.5706703574959333,0.2883048362665174
model,0.6703350758808974,0.3046455377877538
model,0.9016644875292101,0.4035110931216732
model,0.5193549922846759,0.3057102689541272
model,0.7180630431472796,0.3047130436797625
model,0.6002798911071449,0.24527324573886533
model,0.909340445010947,0.488729427294146
model,0.4644451479145214,0.2426518720053621
model,0.522656875871181,0.19282529721798067
model,0.8374993244123188,0.41787852776709555
model,0.7728152606839327,0.3334449391462331
model,0.8639629321757266,0.4166866067843973
model,0.702980594339375,0.26774256614183217
model,0.7760855601365143,0.3747729052450778
model,0.9238156827189735,0.3997088427483844
model,0.6373160343171086,0.3381204955766756
model,0.8723062403786304,0.5628933896869378
model,0.823467670826813,0.424151100288438
model,0.6270062121704898,0.25529274472193275
model,0.652727666890266,0.2930946531538987
model,0.6191636953480937,0.3090660456707247
model,0.7897872141883545,0.33484808107845176
model,0.9000975995825728,0.4057299646376106
model,0.8066942227248346,0.3383900314085605
model,0.6523540560901688,0.3162131680042642
model,0.9994372554860868,0.5180995776222098
model,0.5851976429979568,0.2946897154560471
model,0.7834613723374628,0.4017083242492468
model,0.7321272306335248,0.3436235614467441
model,0.6907428110385416,0.31971408767088577
model,0.8372137762035213,0.42673805000468185
model,0.7573160685712609,0.3162826737271501
model,0.4629666119556323,0.2583566798326327
model,0.9462071836216044,0.6270268685810958
model,0.7030571280030243,0.29485587498058563
model,0.5264772847647142,0.3128387885825249
model,0.7169063942095656,0.30479255231969465
model,0.6721182792862671,0.294901937384352
model,0.8126818931020104,0.3378828897047513
model,0.6018962811154043,0.28904014824095287
model,0.7530791329235413,0.33932486483742236
model,0.7981661947140744,0.36295653859926663
model,0.8440988090010427,0.29808137926576017
model,0.7245966823687958,0.2914998143701269
model,0.8930288817976827,0.4029543106342081
model,0.5779580712055813,0.20071282693187237
model,0.4750495251704126,0.21708755528248647
model,0.781436982257216,0.3983078055248753
model,0.7655528124126955,0.34263482032729425
model,0.6703131984627512,0.21280976210080702
model,0.582916624916659,0.257867296807668
model,0.45532039996536705,0.18766322592967152
model,0.815170721267735,0.3529064305713844
model,0.9583572433175315,0.4247877388885862
model,0.8489885925444585,0.4201463181253138
model,0.7369187941403523,0.3268820345710562
model,0.8963201545975027,0.3815100827548079
model,0.9113069838166813,0.3957300168293206
model,0.6175493133809447,0.2587590761807614
model,0.6416743063157166,0.3458077949051304
model,0.6292815294876258,0.2212061817107903
model,0.6081551176097936,0.2511422394737595
model,0.5367728896507652,0.33081677228415657
model,0.6686869880399429,0.1941511828966185
model,0.8590435390936582,0.4212582995557064
model,0.5709849891670395,0.2557941793594668
model,0.8535343780492095,0.5577283309228157
model,0.7111900584123855,0.22593526239637662
model,0.49080725016674437,0.25685064949314335
model,0.6772853239735676,0.29547324775340383
model,0.5852619357062778,0.28628287205817754
model,0.460808746877298,0.1972109655178767
model,0.6239508774641807,0.273251722009579
model,0.6491637385415269,0.2780757756598106
model,0.1778737929186325,0.204176617067754
model,0.39118818797847904,0.18852613415516106
model,0.7971209900392122,0.3105534041350197
model,0.8254452963450855,0.3463708949161522
model,0.819721465476562,0.3514645811318322
model,0.7174306314601299,0.2712050900457324
model,0.59126149956994,0.29340783316020486
model,0.67314920919696275,0.37601588773633376
model,0.8740740843952275,0.4336373079120815
model,0.6620252466495291,0.2786091549097804
model,0.6635119750476991,0.2164882536852809
model,0.8455357321088574,0.3827385839212205
model,0.7788627835178105,0.29558417997443454
model,0.7318127267697083,0.349515302771112
model,0.8529485193086399,0.3483227631544587
model,0.5370780160214369,0.3314871908578204
model,0.9899619924364372,0.4575629156373466
model,0.8836519944169381,0.5909546389219374
model,0.7223310170663881,0.29697528049566585
model,0.7962723206460891,0.3782508437144805
model,0.748087295934871,0.2953854166217102
model,0.590666459211738,0.2569164915436553
model,0.7171697160926173,0.22591411231865344
model,0.39553550573225543,0.18694027489648057
model,0.8460567558232391,0.4293624497585783
model,0.618138743885592,0.2776653169126405
model,0.9167396683461624,0.5096223446489343
model,0.7796906843165893,0.2924767975568855
model,0.792404790553382,0.34428114014085803
model,0.7287747308570507,0.2784225926046894
model,0.6417417639900843,0.3379442416399536
model,0.5529873274455422,0.3408457141857098
model,0.8294998008781486,0.3737761091040965
model,0.7730574686666486,0.28600399419306044
model,0.47285928053340937,0.2531837369824076
model,0.603413793071973,0.25073797107649215
model,0.6914926370559022,0.3525267952627191
model,0.6606225925778613,0.3175916109051836
model,0.9855428271492735,0.470219880939015
model,0.6765174933807878,0.26428623148500785
model,0.571893143391673,0.24881329248589928
model,0.8660338119716863,0.40575094222870145
model,0.5839925906135295,0.22128454868297073
model,0.8281001047662099,0.38009918679800897
model,0.6471664414731662,0.23238312162310923
model,0.8228692934771618,0.3913653246277958
model,0.8145062421850873,0.37777331064238917
model,0.7961247821988258,0.3856080096815187
model,0.9810089407257655,0.589192318946843
model,0.8410623473428644,0.47066868726324673
model,0.8322259060194488,0.35702221744797413
model,0.8920768852204458,0.5378570649443242
model,0.5806044270337896,0.2413538587999895
model,0.8428586140217907,0.6101167173785726
model,0.6213473364802952,0.25849079466678576
model,0.5710136788174223,0.32739730094422614
model,0.7394935366826323,0.28297471997664475
model,0.7741553869698199,0.36534168336808964
model,0.7389308287575094,0.30707968361041266
model,0.5521334659064459,0.2981489553145195
model,0.7770513436855954,0.3172173702539148
model,0.8690169408837958,0.2585568222804253
model,0.7465139372613568,0.42177202976631883
model,0.8149866023188966,0.46710479572598346
model,0.6693586427318536,0.361848222114378
model,0.6999551834576812,0.35400296649071067
model,0.8228428621299235,0.3370200872474992
model,0.7204051790565965,0.3249337911707125
model,0.7915108818495432,0.2961900194129061
model,0.738774297437157,0.27695115689520494
model,0.5215436455071236,0.25388989082414226
model,0.38666614959662027,0.19477381707180588
model,0.4731482673446337,0.2217627681165593
model,0.34892962139991235,0.1935490019348342
model,0.7353844417666876,0.2847298345226459
model,0.697128122878533,0.3285583813996945
model,0.8509964195226075,0.5269720019948546
model,0.8595205293233182,0.44219590181200163
model,0.9999338930386481,0.7118000983978647
model,0.5036560318745033,0.23171691234216618
model,0.6827502824793271,0.3137638133596434
model,0.4553070244880963,0.2757844245509148
model,0.8034127636338212,0.32070258338970453
model,0.9502168163275703,0.3984830503952439
model,0.8012488433218429,0.35407208895319336
model,0.7458766913503366,0.34508817706245615
model,0.6511272150995397,0.36601699560109385
model,0.46855793213915226,0.27583870286460527
model,0.7819036503481772,0.39938531323073806
model,0.5099387786383075,0.2734595604999197
model,0.9468717175412225,0.6330966702437928
model,0.8679665964365633,0.4889839413698923
model,0.7870757793061433,0.3109266758194528
model,0.7575202263240554,0.41547400208444374
model,0.7182401831097277,0.26275106186067054
model,0.6275218252536165,0.27277866071278867
model,0.6396787252098289,0.2782958547239798
model,0.9409676086966342,0.5156590186781826
model,0.7247080544344814,0.3238065825935946
model,0.706524523962516,0.2126913728512576
model,0.6526395314522206,0.29204768235503625
model,0.8965560407908555,0.3981974814026544
model,0.4189394989534896,0.16887471854542555
model,0.696581654549731,0.2681400944126337
model,0.2738185012023071,0.13686552926986933
model,0.7740490499479994,0.41989955037048554
model,0.6294393020161134,0.29948651344042637
model,0.6517793109961978,0.2117336223195079
model,0.6511590661005718,0.3013936752591259
model,0.7963337501594626,0.32710417108333206
model,0.37726538240720514,0.21764103909533664
model,0.8920910328031914,0.40063227680792257
model,0.5464217226515985,0.28225684812845975
model,0.7883575423597625,0.4191446593360902
model,0.9375103685281739,0.47213557233907594
model,0.3933075112176524,0.13905161046425324
model,0.9625778831314342,0.47000716761461053
model,0.728388352806166,0.3596821680012218
model,0.43793522992869627,0.230935072658607
model,0.5458111617238018,0.22788970987888987
model,0.5809771475185908,0.2719251452859305
model,0.7335227721754399,0.3921928194240015
model,0.4892328933273736,0.32732723712851675
model,0.6555171774745168,0.3232608540107255
model,0.9999338930386481,0.547622292772329
model,0.796178411240839,0.2824419107598561
model,0.7408421817571597,0.30457146092344634
model,0.6761879522146115,0.30890739236688375
model,0.7459514406386494,0.2631153443860589
model,0.8007256880014499,0.46221212220965896
model,0.7142475556148844,0.2909551618517734
model,0.7432752482841004,0.27748286303564473
model,0.4960561257014402,0.2814665602986199
model,0.5445138200448213,0.3049546664407622
model,0.3829580951284547,0.23375074499135726
model,0.7085265000468278,0.35495471135140244
model,0.7441433556473438,0.27722309375777826
model,0.7340947569570223,0.329777907882527
model,0.880369873950572,0.4072820443216156
model,0.6219909091930235,0.23480642219397158
model,0.5164171779560234,0.19444138660643648
model,0.24198552938588397,0.2665551488937016
model,0.8404812826830176,0.3231328146812645
model,0.7617798442622744,0.33696893595627414
model,0.7264706569622039,0.22361955653536628
model,0.8037549823314436,0.3954251859563518
model,0.9251827251338848,0.5043142920999554
model,0.6042369300540268,0.31513579869757585
model,0.41329066022273797,0.2236764442453009
model,0.6615572595435588,0.29422581874807097
model,0.4057159698056276,0.23916234512848206
model,0.8512145955249505,0.3674243918200934
model,0.9534432213677755,0.5960984455069759
model,0.6814048511516992,0.4013400576526603
model,0.5464486168503889,0.2669228757977275
model,0.7259580381262817,0.2954129291002461
model,0.882717775800304,0.4385772730346368
model,0.5901643223929254,0.29270549530684997
model,0.46268909573529726,0.2325536191205429
model,0.9947791572934984,0.6053485301415399
model,0.8983178931793615,0.4531094184610931
model,0.253260422318378,0.2532480850040512
model,0.7030768174731753,0.4165358308397628
model,0.5660907424299989,0.2965059537964822
model,0.789147941332452,0.3075063075286074
model,0.6358999362361801,0.3529134049973271
model,0.9050128447678604,0.46782368452669787
model,0.7493642331035318,0.38173736155451193
model,0.6172056630375127,0.2234708724384672
model,0.8353560386199478,0.4174476884215884
model,0.7646544498140604,0.30820525514624814
model,0.6459112851582961,0.294276274605975
model,0.35420873366657873,0.2548970692919604
model,0.7841097698033042,0.32927918855027777
model,0.7845743558529608,0.37088594221229854
model,0.46650100139582135,0.20689656210267748
model,0.9488251181339963,0.46645063004734066
model,0.8513366873701528,0.41000262241369106
model,0.6591537429357375,0.27781470744994835
model,0.9187085550068931,0.47575892753602833
model,0.6718067973054496,0.31303364508546844
model,0.8132489841771718,0.32884845814034314
model,0.7683846268078744,0.3642400993284731
model,0.7895906117324509,0.3592339773630964
model,0.6505155495529563,0.2946187557694091
model,0.6385783218157969,0.31114900856676475
model,0.3892800564329107,0.21325264828362006
model,0.6728429817548692,0.2704253104728436
model,0.7694027904458975,0.35040446610631504
model,0.6419080880760063,0.3060451978626862
model,0.6760610733918402,0.2219802007832621
model,0.963428945259321,0.5816072929119348
model,0.8643650467962609,0.47512207392722344
model,0.49569970444632394,0.23460224370914276
model,0.829034086209778,0.30679145346440584
model,0.90285830627943,0.4130873942882315
model,0.7034624464844657,0.30746919476653567
model,0.6606196457072626,0.21044048533136092
model,0.7473370810804726,0.3345691699876903
model,0.6666844763389201,0.3125365393435347
model,0.8037802855888471,0.37854637748395775
model,0.9999338930386481,0.5868461258178379
model,0.6688452442714279,0.3293750013082697
model,0.7673141721527523,0.43751684176492706
model,0.7033710774047872,0.27458244327282333
model,0.5413269178984227,0.265156296189504
model,0.7943152665619007,0.40117840715443653
model,0.7174689472770959,0.322918087682609
model,0.634817525620299,0.25849352016549276
model,0.7174025578174867,0.26217401313420047
model,0.7819597701885919,0.4349572182833086
model,0.6906914625440995,0.38050116351088226
model,0.8861884707710886,0.38622980656249933
model,0.667290271055211,0.24834015624436184
model,0.8277848757022614,0.3870377707058881
model,0.5734338789828319,0.23042254564363152
model,0.78511285490905,0.37803446964441473
model,0.5631043638676554,0.2505590639032985
model,0.4708444279508259,0.20922212440697358
model,0.7427887404819935,0.5027446953959583
model,0.8895941121673371,0.4405183302422157
model,0.5108745106375099,0.20934493338713525
model,0.8015822172287665,0.4122942984329245
model,0.9065366060397546,0.4499324538837348
model,0.7753771718625954,0.35651839219156023
model,0.8532625660910389,0.36874254304371706
model,0.6176217830538515,0.2975270614628317
model,0.6993615085184182,0.34883957943573507
model,0.5385852026657817,0.2702807142916349
model,0.9019484081862593,0.44144522082365517
model,0.541424236033763,0.2257882575585925
model,0.5235675373653235,0.2059469852318601
model,0.5873170241607321,0.2819495201518689
model,0.8186406968771792,0.35946052998668576
model,0.9784844752077154,0.48974759403546064
model,0.561888911841828,0.28343131678266087
model,0.7256625259516214,0.31158089983801873
model,0.71751285140139,0.3125581466009541
model,0.9133753535673713,0.541204372284985
model,0.5917681193497364,0.2354920268165236
model,0.5847579698434638,0.3240610444992401
model,0.8294207647365482,0.38444249806452635
model,0.5983006481808469,0.28409627779151175
model,0.7159187388927619,0.33031329692018213
model,0.49968195650111685,0.24170188608137305
model,0.4215401419896013,0.18353635534469193
model,0.2519680414455725,0.17622473378379575
model,0.8479013637925475,0.3086519055223619
model,0.5866672364757266,0.255735536593032
model,0.8503855453091229,0.4103461260667817
model,0.821260168289128,0.45320963864581837
model,0.6269752360693751,0.32351957279795
model,0.71552471734262,0.3384990155716741
model,0.8805052547234921,0.41797999544891135
model,0.8111987460953124,0.31161982828781715
model,0.844249249550547,0.35648888647120036
model,0.48713771717118154,0.2292786734629249
model,0.5512266656036404,0.23780035131701044
model,0.8188154122273976,0.3680112883089734
model,0.44730270296517416,0.24334384682817717
model,0.7643343255321157,0.33480091396219724
model,0.6103727677588741,0.31209768765486473
model,0.42161511074171565,0.2538703809142816
model,0.6722501362694407,0.2720814620654241
model,0.4796571312872686,0.26393180006214534
model,0.8252093967082286,0.4608919353917066
model,0.7459702509120815,0.3300696554821258
model,0.7074059861456814,0.33033755020507355
model,0.424578871278839,0.2348730246268601
model,0.6046079356023143,0.19812074564211837
model,0.7958961341428537,0.3231335578847752
model,0.6970167261407796,0.3239252721878922
model,0.47215082886238363,0.22580612582758375
model,0.9074645443552213,0.36393342124511896
model,0.9525716048858253,0.43292077407930957
model,0.7551770907232084,0.44523568036458966
model,0.7005297451199729,0.2803359282864446
model,0.5183272097187483,0.2922634455422765
model,0.7299531265400734,0.3568773303683933
model,0.9999338930386481,0.4682463688776954
model,0.7156621232221144,0.3309653694699186
model,0.8628848357593611,0.46067781525236723
model,0.5482788508203175,0.26322138150584956
model,0.6452416592734735,0.2903379406458839
model,0.6114069206531719,0.2781108696814855
model,0.1187706773554277,0.15325840901320467
model,0.5731826652323039,0.21651790713936175
model,0.5874334482730752,0.32079650027711387
model,0.762481911082218,0.24920320582257624
model,0.6417094822069433,0.2931077098544995
model,0.8167228060378294,0.2828551933415743
model,0.7822299870359457,0.35627321104228526
model,0.8442036389247028,0.39408887663160685
model,0.6602577531968365,0.25462463264597657
model,0.4390844183218897,0.15863905216155863
model,0.6980533579892416,0.296190354026806
model,0.46824533417612685,0.27310051118403067
model,0.6861373557249023,0.2913660091663274
model,0.8785775028182777,0.4851998250053746
model,0.830024350656007,0.28223923974237347
model,0.5846034877386693,0.24809277249426476
model,0.9557777035058757,0.4909546614978971
model,0.739270697764084,0.3515491411056965
model,0.6360558039046206,0.26147685700981127
model,0.5535914884211975,0.30914510860169025
model,0.7662474858970715,0.38800912491112854
model,0.6883789612416646,0.3065058606186632
model,0.8467759011018191,0.3672876473003919
model,0.7932308546355863,0.3480233105099255
model,0.30440678716987185,0.18603556315134917
model,0.4177044473940789,0.2174092020035871
model,0.7788114123027825,0.3655583073192391
model,0.7487743580485531,0.3559234906262487
model,0.5013342601775305,0.26995567687667155
model,0.7348024723951407,0.2600144943355799
model,0.9307044449803797,0.5014284036271399
model,0.6934789499298254,0.22380023710540997
model,0.7593435299437522,0.3243839875319055
model,0.7468744479524955,0.3530982479785847
model,0.4955108231465986,0.2292460529920534
model,0.9095519850673714,0.39739800172615053
model,0.5221468124097894,0.17817849759287135
model,0.2504612685706947,0.18551284755682018
model,0.4824400595429868,0.22920720921288135
model,0.7244913562821841,0.2962130184623751
model,0.8168618431312538,0.3668395371786473
model,0.7093066483734695,0.33514917271842914
model,0.6310020231981472,0.25206312248575446
model,0.3009670885029742,0.21013709737168085
model,0.7888517245542903,0.40992208429671156
model,0.5971004038395545,0.3528604407867735
model,0.7870577016782989,0.36958617474253297
model,0.8417860466115559,0.4046419361446916
model,0.4861817241167094,0.2934012647410457
model,0.7026154499580525,0.2340269958135351
model,0.5161992789700773,0.28466451658514813
model,0.5742612179765534,0.23653813289326675
model,0.6378582014015318,0.3389082538960736
model,0.9041107737321387,0.44943792102443003
model,0.6385838300004241,0.2934325451248199
model,0.8516538311564752,0.4317039683527551
model,0.5800385729086626,0.3512480665608484
model,0.6728842404532311,0.23499391889284976
model,0.7048949854396974,0.303325717879455
model,0.7183204642206001,0.3315499278734363
model,0.7364054861657059,0.285577941783506
model,0.6543155991732735,0.29009414590614396
model,0.7647896267564367,0.3045995860778187
model,0.8058428071901786,0.41599723580594483
model,0.7484265569550005,0.2727899752924613
model,0.8443412731561918,0.3608778356930453
model,0.7038600554153982,0.22624951882599031
model,0.6578506603887805,0.29628584883285614
model,0.6003605791510432,0.2985029897544258
model,0.6213127876078752,0.25147506596093916
model,0.8552495841397544,0.45942379570267583
model,0.3198310404714608,0.18900446660833195
model,0.5670036390596241,0.3320435843088903
model,0.8592212742181256,0.5860353512385107
model,0.6596122116891486,0.2643534531099916
model,0.6297601911008076,0.30989932570276085
model,0.8066150714257302,0.5607034719038441
model,0.8054287594364122,0.2929888535778389
model,0.18128226439984274,0.2110310988756297
model,0.41249561864179457,0.1189088905690581
model,0.5416490665583159,0.20220770263464252
model,0.7518956624926784,0.40546900640705885
model,0.763120699381372,0.2997013733689576
model,0.7987212196789435,0.42052557520115913
model,0.5660643541584258,0.29148170436098103
model,0.7756708380310628,0.336305788615253
model,0.7875037022782926,0.33094523717851637
model,0.8829093527972834,0.336502707095214
model,0.6616804527855222,0.3393859497112412
model,0.7998450950478228,0.35632026589567434
model,0.6142857072362654,0.36382495159672745
model,0.8277437332842705,0.3822217432356029
model,0.8978930541297048,0.3694031797370617
model,0.6499112164055895,0.3072497683482425
model,0.7053310886504858,0.24639125430783262
model,0.7799855592279277,0.361172403921854
model,0.6751260395955052,0.33916252750281395
model,0.6807530996118462,0.3267450410098936
model,0.7530919336339599,0.34988294983233253
model,0.5391401312260685,0.2467182053030095
model,0.7024263761840339,0.22835725532582796
model,0.621696182908667,0.3066993047848122
model,0.6443062759516042,0.3088602302219044
model,0.6300993993548438,0.24654287059185734
model,0.5319651343828876,0.19348161923582263
model,0.7856928705918256,0.3225099908697955
model,0.5952002027462093,0.250262612104391
model,0.8915138165613826,0.43487890282119906
model,0.5494031971946691,0.33748288146528704
model,0.5374468445696253,0.3213981366239587
model,0.5941917967437168,0.3002161976397902
model,0.791257481208724,0.42479815447172986
model,0.571204100741203,0.24796882175819057
model,0.7229737789570714,0.32569096660716307
model,0.7509233255322382,0.3744675253178075
model,0.9006370390627485,0.514262330264676
model,0.7222085240599869,0.3202474765160614
model,0.8055102181264029,0.4194380003148382
model,0.7065905918428547,0.38146903125979315
model,0.6930236832856445,0.26907589654193526
model,0.6901147329662098,0.29732562488072345
model,0.6352368275112269,0.3218853809836181
model,0.3193604368081744,0.19561703758950774
model,0.8430277806634695,0.4352366848704486
model,0.8362818809913409,0.3636905671771277
model,0.9222476225411945,0.46980521260484726
model,0.09624417166303378,0.15334180741567938
model,0.47998300466743654,0.2352129710151697
model,0.5291135316124441,0.22036017214844772
model,0.7769128586795283,0.35632924297181034
model,0.6818897226489551,0.3414287413172882
model,0.6315622716128005,0.27998563123919445
model,0.7267597276005663,0.4552837905622312
model,0.659364153253196,0.2929252701165716
model,0.7158228114846272,0.29355507164845734
model,0.8393835314834217,0.3178481235083491
model,0.8196391455901082,0.43876672512336184
model,0.6506605999850977,0.2670441746530869
model,0.6390547996065006,0.2666880881911906
model,0.8339094239020858,0.3798451742683594
model,0.6237318237871682,0.2356975362767092
model,0.6259838139005071,0.25616665692505164
model,0.6780915148099435,0.33105295124778844
model,0.4940950474729046,0.20520523881482303
model,0.49537845058523383,0.1526882524827135
model,0.7264832976722942,0.31054457383612294
model,0.6505665544677114,0.3574771158080636
model,0.48188941580084427,0.2606050540534127
model,0.8907072149460336,0.3853733954037029
model,0.358410222569083,0.17962621640154863
model,0.5754751766642577,0.2506853293076202
model,0.709604157183573,0.3474359965922767
model,0.7966518189628196,0.34486334339086633
model,0.5263577264953581,0.2666950414898111
model,0.8670600599191647,0.5142692730631219
model,0.7797447561120184,0.3632194816791965
model,0.8808640200710824,0.4530129371123881
model,0.4979779113148293,0.21678420120385675
model,0.8594189411933874,0.44652699757636927
model,0.582157969656348,0.24128895847728665
model,0.6226759463050164,0.1993546556139433
model,0.558137162255951,0.25744381231147356
model,0.9768110846747097,0.5155668886466347
model,0.5423558695108746,0.24969940286380243
model,0.5835073984259809,0.25805431468431295
model,0.7834183464899005,0.4042124414227701
model,0.8866096808182486,0.48019493954954523
model,0.7333134158589083,0.36276534045357045
model,0.6136736513061037,0.34427434480181646
model,0.9386521639161898,0.46253281567794396
model,0.8244116918111563,0.4375571894103991
model,0.7163272688077837,0.274478977444853
model,0.8141942269547204,0.3860194622755191
model,0.8346098086962351,0.37715482844367926
model,0.8012943971092665,0.3759874211660815
model,0.7467134231552995,0.37071523845228693
model,0.8355731523645321,0.378883861927572
model,0.7927912093873141,0.45157766360828755
model,0.9243739664746136,0.5203890003199949
model,0.7035848136453047,0.25700363390394226
model,0.8054475324468802,0.3599680838084281
model,0.32173703294019157,0.23081028893217942
model,0.7811508013770312,0.3740469497790855
model,0.8600583807214045,0.3776483947081872
model,0.5410990632376437,0.2386300335808113
model,0.5742013364530337,0.2353156866686077
model,0.6918100501295091,0.331899517500804
model,0.45415612048979226,0.22462443058129583
model,0.8180834836755823,0.3593020195110549
model,0.3206184767329449,0.25618618912672164
model,0.5365548908332571,0.1795989048283333
model,0.5580853562226634,0.22800488874182878
model,0.5966176991462729,0.3539168488556554
model,0.8329104193290353,0.37225829175196307
model,0.8267283895599039,0.2606000623428961
model,0.8013411980407833,0.3365330915962446
model,0.7313938368152756,0.28530680807883835
model,0.7624206098950934,0.37848024110935946
model,0.6125932549611268,0.22654041916355974
model,0.2586976645169452,0.16691098533131726
model,0.9952839600850405,0.6380145196179869
model,0.3212639215601624,0.23556391588884804
model,0.7116127694227173,0.30130946211535514
model,0.9447684556881045,0.4203914601069401
model,0.9001953945593977,0.5700727084795948
model,0.8185701825239395,0.3344488609071142
model,0.6124061036405641,0.23901902152526747
model,0.5940637370458117,0.2064961326441346
model,0.657480570287184,0.3070331068035003
model,0.8326265022728818,0.4489345870636954
model,0.5473720432445968,0.3373766904243815
model,0.883417319240042,0.5169293952393162
model,0.8987946069550643,0.45739906496765437
model,0.8286230031837503,0.3919473248385765
model,0.9999338930386481,0.6118228313292211
model,0.7734842033573845,0.31355632800833794
model,0.9139626681526831,0.40994347796242825
model,0.8391689010092576,0.44542152819209
model,0.8133489658280875,0.43885795068943867
model,0.5987175522280255,0.2552529724641826
model,0.7968789144481728,0.4242638960871985
model,0.7782830694144508,0.3134745099825289
model,0.8195551467044564,0.3759953037674273
model,0.7216527516039335,0.2507156418541924
model,0.43329369094959935,0.24036669039409794
model,0.5098341196288587,0.21708004555290966
model,0.8105885850358712,0.27742584637886486
model,0.7100480683768885,0.3115527565711158
model,0.7350318026838769,0.3372086596378976
model,0.5326419330904791,0.28947950327278993
model,0.556371406414954,0.25988434312444814
model,0.8785596165249892,0.38951550797421214
model,0.4354232883329309,0.24780294006216616
model,0.6599338323402629,0.3074917616874384
model,0.8547983046473767,0.34390509486332593
model,0.6811634057431931,0.22617911302633986
model,0.8787755504015309,0.41688917901275707
model,0.5259580188710912,0.23306979120311486
model,0.8734246504038995,0.3519449620388706
model,0.7029909128413462,0.21597622447812018
model,0.8351528039580584,0.4906049615929905
model,0.7048301768349668,0.3736381920930692
model,0.40205664892056925,0.1898752411005673
model,0.7957214387368781,0.3890952729236624
model,0.7517342032402107,0.37509152519925193
model,0.5666141019105517,0.3464141037996139
model,0.7141585986567399,0.30146206254464086
model,0.7430431123140478,0.2633863713640455
model,0.7149589640187318,0.2676775593151547
model,0.7268570325169769,0.32291186817735157
model,0.41731929898871123,0.3028660845608279
model,0.45288236226208506,0.1530199554219164
model,0.8442446805151786,0.3778590310685048
model,0.8538736972492088,0.29743821079065996
model,0.6030647457721521,0.3084290117621178
model,0.6376283061974108,0.24969613199642152
model,0.6725584942965153,0.26598903521398537
model,0.35189928324633823,0.14315230310797886
model,0.6702568198212581,0.34752202551166017
model,0.6092839762772626,0.27445529163370436
model,0.608843445199011,0.22475703233790564
